LogisticsID,DateKey,WarehouseID,RegionID,SupplierID,Transport_Cost,Lead_Time_Days,Delivery_Time_Accuracy,OnTime_Delivery_Rate,ShippingMethod,Distance_Km,Fuel_Cost,Shipment_Weight_Kg,Transport_Mode,Actual_OnTime,Cost_Per_Km,Cost_Efficiency,Speed,Urgent_Shipment,International,Delivery_Variance,Late_Delivery
496,20240506,5020,3236,7055.0,35476.12,6,88.76,91.75,Sea Freight,2409,7155.01,13495.52,Ship,1,14.73,0.0679,16.73,0,1,11.24,0
248,20240506,5032,3288,,9989.59,6,88.89,91.69,Sea Freight,2597,3840.07,2626.83,Ship,1,3.85,0.26,18.03,0,1,11.11,0
816,20240506,5053,3034,,12051.12,6,89.14,85.72,Sea Freight,2880,2627.77,3009.24,Ship,1,4.18,0.239,20.0,0,1,10.86,0
52,20240506,5091,3039,,11528.24,6,89.47,86.44,Sea Freight,2154,3285.19,4159.97,Ship,0,5.35,0.1868,14.96,0,1,10.53,1
494,20240507,5051,3201,7180.0,19633.5,3,93.67,93.89,Standard Ground,2336,7382.56,5639.84,Truck,1,8.4,0.119,32.44,0,0,6.33,0
547,20240507,5089,3024,7154.0,11525.33,6,88.65,89.8,Sea Freight,2475,3934.02,3386.4,Ship,1,4.66,0.2147,17.19,0,1,11.35,0
634,20240508,5044,3064,,12551.56,7,89.55,93.88,Sea Freight,2901,3321.83,3032.77,Ship,1,4.33,0.2311,17.27,0,1,10.45,0
766,20240509,5001,3281,7182.0,16883.75,7,90.78,90.54,Sea Freight,2704,5006.31,5075.32,Ship,1,6.24,0.1602,16.1,0,1,9.22,0
836,20240509,5018,3209,,13591.83,7,89.62,86.3,Sea Freight,2061,4983.53,5340.83,Ship,1,6.59,0.1516,12.27,0,1,10.38,0
33,20240509,5063,3095,7042.0,11581.46,4,97.25,100.0,Standard Ground,2648,4200.33,2923.78,Rail,1,4.37,0.2286,27.58,0,0,2.75,0
716,20240509,5063,3145,,20444.67,2,95.14,95.86,Standard Ground,2314,7177.73,6669.93,Intermodal,1,8.84,0.1132,48.21,0,0,4.86,0
744,20240509,5093,3022,7058.0,9890.04,6,87.17,84.38,Sea Freight,2349,3286.77,2945.96,Ship,1,4.21,0.2375,16.31,0,1,12.83,0
781,20240509,5099,3122,7142.0,7534.44,2,94.62,91.19,Standard Ground,2247,2251.85,1859.9,Rail,1,3.35,0.2982,46.81,0,0,5.38,0
5,20240510,5065,3295,7102.0,24612.84,3,92.86,89.96,Standard Ground,2768,6611.77,6801.25,Intermodal,1,8.89,0.1125,38.44,0,0,7.14,0
995,20240511,5006,3176,7135.0,48384.97,6,90.84,91.68,Sea Freight,2304,17898.55,19787.4,Ship,1,21.0,0.0476,16.0,0,1,9.16,0
700,20240511,5024,3273,7106.0,22914.1,6,89.36,89.54,Sea Freight,2042,5972.93,9914.02,Ship,1,11.22,0.0891,14.18,0,1,10.64,0
591,20240511,5038,3155,7128.0,6874.67,6,90.53,89.44,Sea Freight,2865,1544.89,1125.78,Ship,1,2.4,0.4167,19.9,0,1,9.47,0
388,20240511,5091,3148,7112.0,10482.19,2,94.28,93.72,Standard Ground,2512,4065.18,1340.02,Truck,1,4.17,0.2396,52.33,0,0,5.72,0
514,20240512,5035,3184,7024.0,17060.23,6,88.34,89.89,Sea Freight,1955,3656.23,7347.17,Ship,1,8.73,0.1146,13.58,0,1,11.66,0
262,20240512,5059,3194,7072.0,26484.13,2,95.06,93.8,Standard Ground,2766,9176.9,6708.9,Truck,1,9.57,0.1044,57.62,0,0,4.94,0
676,20240512,5061,3150,,20339.86,2,96.89,97.05,Standard Ground,2174,5358.15,7921.04,Rail,1,9.36,0.1069,45.29,0,0,3.11,0
79,20240513,5012,3110,7160.0,23271.69,7,89.2,87.39,Sea Freight,2174,8269.28,9327.35,Ship,1,10.7,0.0934,12.94,0,1,10.8,0
476,20240513,5015,3176,,70035.17,2,95.38,90.92,International Air,2647,23126.3,15098.58,Air,1,26.46,0.0378,55.15,1,1,4.62,0
664,20240513,5019,3095,7088.0,33835.89,7,89.03,84.67,Sea Freight,2035,9717.38,15276.96,Ship,1,16.63,0.0601,12.11,0,1,10.97,0
297,20240513,5035,3106,,14560.47,6,87.94,84.38,Sea Freight,2737,3433.34,4149.45,Ship,1,5.32,0.188,19.01,0,1,12.06,0
625,20240513,5068,3020,7008.0,7827.98,7,87.58,87.32,Sea Freight,2491,2866.02,1886.22,Ship,1,3.14,0.3182,14.83,0,1,12.42,0
435,20240513,5088,3015,7057.0,12362.82,6,89.29,92.99,Sea Freight,2534,4427.92,3572.19,Ship,1,4.88,0.205,17.6,0,1,10.71,0
375,20240513,5092,3206,,7646.3,2,92.87,94.48,Standard Ground,2084,1800.29,622.63,Truck,1,3.67,0.2726,43.42,0,0,7.13,0
521,20240514,5046,3032,7115.0,24485.95,7,90.37,93.5,Sea Freight,2468,8220.8,8604.42,Ship,1,9.92,0.1008,14.69,0,1,9.63,0
520,20240516,5009,3031,,66979.12,2,93.81,95.17,International Air,2082,24941.95,20605.1,Air,1,32.17,0.0311,43.38,1,1,6.19,0
556,20240516,5058,3159,7150.0,10676.37,2,95.52,95.71,Standard Ground,2169,3320.96,3498.47,Rail,1,4.92,0.2032,45.19,0,0,4.48,0
663,20240516,5061,3045,,27801.67,7,89.3,90.7,Sea Freight,3011,8259.86,7916.72,Ship,1,9.23,0.1083,17.92,0,1,10.7,0
771,20240516,5087,3251,7102.0,8284.05,2,95.26,92.62,Standard Ground,2002,2251.03,1097.64,Truck,1,4.14,0.2417,41.71,0,0,4.74,0
633,20240517,5013,3028,,41151.2,2,93.35,93.87,Standard Ground,2635,15303.92,12673.18,Truck,1,15.62,0.064,54.9,0,0,6.65,0
13,20240517,5044,3232,7050.0,13071.89,7,90.34,88.76,Sea Freight,2459,5104.38,4127.53,Ship,1,5.32,0.1881,14.64,0,1,9.66,0
559,20240517,5054,3237,7179.0,28103.95,2,93.85,91.05,Standard Ground,2447,8885.04,8644.87,Truck,1,11.49,0.0871,50.98,0,0,6.15,0
907,20240517,5091,3189,7132.0,13133.64,2,94.85,95.29,Standard Ground,2030,4171.02,4302.93,Intermodal,1,6.47,0.1546,42.29,0,0,5.15,0
638,20240518,5031,3090,,28589.52,2,93.39,90.54,International Air,2252,9308.53,1473.02,Air,1,12.7,0.0788,46.92,1,1,6.61,0
892,20240518,5043,3086,7100.0,8484.69,7,88.77,87.02,Sea Freight,2894,2638.62,1672.04,Ship,1,2.93,0.3411,17.23,0,1,11.23,0
690,20240519,5060,3251,7117.0,27663.6,1,96.46,93.77,Expedited,1949,9417.52,4806.67,Air,1,14.19,0.0705,81.21,0,0,3.54,0
850,20240519,5093,3262,7111.0,17742.5,2,93.58,89.44,Standard Ground,2538,5441.52,4870.18,Intermodal,1,6.99,0.143,52.88,0,0,6.42,0
474,20240520,5019,3113,7029.0,52446.01,6,89.54,92.71,Sea Freight,2389,14947.77,20640.38,Ship,1,21.95,0.0456,16.59,0,1,10.46,0
462,20240520,5025,3203,,17949.29,6,89.71,92.59,Sea Freight,2534,7139.41,5870.09,Ship,0,7.08,0.1412,17.6,0,1,10.29,1
459,20240521,5004,3126,,40817.16,6,88.16,90.28,Sea Freight,2087,15224.83,18246.83,Ship,1,19.56,0.0511,14.49,0,1,11.84,0
112,20240521,5062,3041,7038.0,15216.99,6,88.57,90.76,Sea Freight,2148,4916.01,5836.79,Ship,1,7.08,0.1412,14.92,0,1,11.43,0
389,20240521,5084,3236,7141.0,16497.17,2,95.38,99.75,Standard Ground,2310,4663.86,4279.44,Truck,1,7.14,0.14,48.12,0,0,4.62,0
334,20240522,5083,3153,7101.0,5908.14,2,97.21,99.33,Standard Ground,2197,1369.61,1342.62,Rail,1,2.69,0.3719,45.77,0,0,2.79,0
207,20240522,5092,3292,,15252.37,4,96.58,93.76,Standard Ground,2545,4753.74,4539.94,Rail,1,5.99,0.1669,26.51,0,0,3.42,0
172,20240523,5066,3176,,24675.53,3,95.66,94.93,Standard Ground,2406,6441.97,8806.16,Rail,1,10.26,0.0975,33.42,0,0,4.34,0
319,20240523,5075,3189,7119.0,19952.39,2,94.97,99.25,Standard Ground,2018,5767.38,7034.81,Truck,1,9.89,0.1011,42.04,0,0,5.03,0
830,20240524,5003,3286,7051.0,33801.69,5,90.63,86.26,Sea Freight,1915,7666.7,16381.6,Ship,1,17.65,0.0567,15.96,0,1,9.37,0
797,20240524,5015,3295,7017.0,55691.91,6,89.36,89.25,Sea Freight,2464,13770.11,21408.63,Ship,1,22.6,0.0442,17.11,0,1,10.64,0
45,20240524,5033,3178,7114.0,14132.01,6,88.13,88.01,Sea Freight,2634,5120.27,4198.46,Ship,1,5.37,0.1864,18.29,0,1,11.87,0
387,20240525,5019,3234,,17952.47,7,88.08,91.91,Sea Freight,2748,6994.0,5299.98,Ship,1,6.53,0.1531,16.36,0,1,11.92,0
378,20240525,5027,3058,7197.0,23580.96,7,88.46,91.04,Sea Freight,2735,6761.3,7355.12,Ship,1,8.62,0.116,16.28,0,1,11.54,0
438,20240525,5028,3216,7065.0,13956.45,7,90.12,85.95,Sea Freight,2185,4377.24,5190.21,Ship,1,6.39,0.1566,13.01,0,1,9.88,0
129,20240525,5094,3152,,11110.41,3,95.17,93.67,Standard Ground,2708,3441.79,1980.19,Intermodal,1,4.1,0.2437,37.61,0,0,4.83,0
446,20240526,5002,3147,7059.0,51819.83,6,90.08,91.31,Sea Freight,2222,19189.78,22134.18,Ship,1,23.32,0.0429,15.43,0,1,9.92,0
815,20240526,5020,3138,,28119.28,7,89.88,93.57,Sea Freight,2715,8906.01,9215.33,Ship,1,10.36,0.0966,16.16,0,1,10.12,0
619,20240526,5067,3167,7080.0,28216.5,3,95.89,91.64,Standard Ground,2636,9914.11,8710.0,Intermodal,1,10.7,0.0934,36.61,0,0,4.11,0
985,20240527,5041,3024,7107.0,22131.99,6,89.58,87.67,Sea Freight,2508,4967.63,7638.57,Ship,1,8.82,0.1133,17.42,0,1,10.42,0
249,20240527,5050,3283,7197.0,18155.54,4,95.1,96.8,Standard Ground,2640,5123.96,5416.21,Rail,1,6.88,0.1454,27.5,0,0,4.9,0
505,20240527,5064,3172,7022.0,27654.8,3,94.48,94.09,Standard Ground,2806,9094.54,8350.66,Rail,1,9.86,0.1015,38.97,0,0,5.52,0
59,20240527,5096,3265,,19883.59,2,93.69,92.53,Standard Ground,2745,5071.23,4323.64,Truck,1,7.24,0.1381,57.19,0,0,6.31,0
602,20240528,5001,3165,,60581.61,6,88.6,85.82,Sea Freight,2578,19207.58,22176.03,Ship,1,23.5,0.0426,17.9,0,1,11.4,0
263,20240528,5059,3175,,23145.46,3,95.13,96.09,Standard Ground,2624,5849.16,7369.04,Rail,1,8.82,0.1134,36.44,0,0,4.87,0
936,20240528,5069,3240,,13522.36,4,96.05,98.24,Standard Ground,2716,4732.28,3493.12,Rail,1,4.98,0.2009,28.29,0,0,3.95,0
228,20240529,5061,3190,7161.0,14015.83,3,93.08,97.1,Standard Ground,2509,3116.41,2738.73,Truck,1,5.59,0.179,34.85,0,0,6.92,0
973,20240529,5081,3034,7183.0,17944.57,6,89.15,86.62,Sea Freight,2789,6322.55,5212.6,Ship,0,6.43,0.1554,19.37,0,1,10.85,1
504,20240530,5008,3123,7052.0,33821.48,6,88.71,88.43,Sea Freight,2187,10110.99,14203.7,Ship,1,15.46,0.0647,15.19,0,1,11.29,0
353,20240530,5031,3129,,28256.18,6,88.45,92.26,Sea Freight,2673,6199.52,9424.44,Ship,1,10.57,0.0946,18.56,0,1,11.55,0
336,20240531,5060,3249,7044.0,10984.6,3,95.13,98.74,Standard Ground,2565,3271.6,2860.78,Rail,1,4.28,0.2335,35.62,0,0,4.87,0
900,20240601,5052,3117,,26508.02,3,94.79,95.89,Standard Ground,2461,7529.02,7956.23,Truck,1,10.77,0.0928,34.18,0,0,5.21,0
213,20240601,5082,3256,,18559.76,2,93.32,95.56,Standard Ground,2380,5700.81,5631.59,Intermodal,1,7.8,0.1282,49.58,0,0,6.68,0
390,20240602,5003,3288,7139.0,50347.54,6,88.48,89.69,Sea Freight,2412,20013.37,19604.57,Ship,1,20.87,0.0479,16.75,0,1,11.52,0
477,20240602,5006,3248,,24703.78,6,91.02,87.61,Sea Freight,2068,6125.19,10667.58,Ship,1,11.95,0.0837,14.36,0,1,8.98,0
762,20240602,5040,3032,7037.0,30295.39,7,89.09,85.42,Sea Freight,2945,12062.86,9111.32,Ship,1,10.29,0.0972,17.53,0,1,10.91,0
595,20240602,5059,3084,7132.0,6411.11,3,95.14,99.23,Standard Ground,2424,2292.68,1226.11,Rail,1,2.64,0.3781,33.67,0,0,4.86,0
919,20240602,5070,3183,7159.0,51178.65,1,96.93,97.42,Expedited,2810,17730.75,9368.42,Air,1,18.21,0.0549,117.08,0,0,3.07,0
750,20240602,5094,3233,7161.0,8545.18,2,96.18,99.13,Standard Ground,2361,3137.3,2064.04,Rail,1,3.62,0.2763,49.19,0,0,3.82,0
629,20240603,5021,3039,7137.0,17097.28,6,89.21,93.12,Sea Freight,2390,6402.18,5924.19,Ship,0,7.15,0.1398,16.6,0,1,10.79,1
194,20240603,5057,3121,7161.0,41587.84,1,97.41,92.55,Expedited,2608,9059.34,7132.55,Air,1,15.95,0.0627,108.67,0,0,2.59,0
545,20240603,5095,3276,,12127.66,2,93.7,93.85,Standard Ground,2353,2615.15,2302.57,Truck,1,5.15,0.194,49.02,0,0,6.3,0
121,20240604,5054,3059,7143.0,9836.56,4,94.94,96.05,Standard Ground,2791,3565.79,2053.0,Rail,1,3.52,0.2837,29.07,0,0,5.06,0
820,20240605,5041,3169,,46153.65,2,93.12,95.2,International Air,2292,12129.86,8787.76,Air,1,20.14,0.0497,47.75,1,1,6.88,0
937,20240605,5087,3295,7003.0,7496.58,3,95.76,98.69,Standard Ground,2118,2923.65,2012.53,Rail,1,3.54,0.2825,29.42,0,0,4.24,0
237,20240605,5091,3140,,9764.14,3,96.66,94.06,Standard Ground,2586,2506.66,2325.75,Rail,1,3.78,0.2648,35.92,0,0,3.34,0
730,20240606,5091,3205,,6308.08,2,97.33,93.09,Standard Ground,2159,1817.32,1501.08,Rail,1,2.92,0.3423,44.98,0,0,2.67,0
226,20240606,5094,3290,7177.0,10236.08,3,93.39,92.31,Standard Ground,2493,2159.2,1315.88,Truck,1,4.11,0.2436,34.62,0,0,6.61,0
874,20240607,5013,3124,7093.0,23098.16,6,89.03,90.7,Sea Freight,2024,4653.06,10155.48,Ship,1,11.41,0.0876,14.06,0,1,10.97,0
614,20240607,5052,3062,,32927.25,4,96.8,99.1,Standard Ground,2982,9193.6,9635.39,Rail,1,11.04,0.0906,31.06,0,0,3.2,0
493,20240607,5057,3122,7138.0,13197.69,3,94.6,94.72,Standard Ground,2290,3965.62,4312.58,Rail,1,5.76,0.1735,31.81,0,0,5.4,0
367,20240607,5076,3268,,27824.32,2,96.02,100.0,Standard Ground,2572,10520.71,8782.81,Intermodal,1,10.82,0.0924,53.58,0,0,3.98,0
70,20240607,5090,3268,7175.0,13176.06,2,96.88,98.45,Standard Ground,2346,4523.49,4214.33,Rail,1,5.62,0.1781,48.88,0,0,3.12,0
775,20240608,5007,3138,7191.0,27477.24,6,89.84,92.43,Sea Freight,1970,9433.04,12703.62,Ship,1,13.95,0.0717,13.68,0,1,10.16,0
694,20240608,5024,3189,,31532.91,3,92.45,96.64,International Air,2013,12274.21,4710.23,Air,1,15.66,0.0638,27.96,1,1,7.55,0
306,20240608,5031,3007,7163.0,9646.6,6,88.49,87.87,Sea Freight,2816,3194.17,2171.22,Ship,0,3.43,0.2919,19.56,0,1,11.51,1
80,20240608,5049,3047,7066.0,16555.89,7,88.35,92.16,Sea Freight,2902,4879.98,4446.35,Ship,1,5.7,0.1753,17.27,0,1,11.65,0
688,20240608,5092,3085,,11864.07,2,94.88,97.29,Standard Ground,2229,2520.04,3959.3,Rail,1,5.32,0.1879,46.44,0,0,5.12,0
726,20240609,5093,3025,7105.0,13931.45,6,88.88,84.78,Sea Freight,2603,5396.02,4054.08,Ship,0,5.35,0.1868,18.08,0,1,11.12,1
608,20240609,5098,3051,7113.0,14635.05,2,94.05,92.63,Standard Ground,2505,4762.76,3008.84,Truck,1,5.84,0.1712,52.19,0,0,5.95,0
704,20240610,5057,3144,,22504.65,2,94.63,95.96,Standard Ground,2774,8110.45,5305.52,Truck,1,8.11,0.1233,57.79,0,0,5.37,0
845,20240611,5061,3228,,10115.88,3,96.7,100.0,Standard Ground,2115,3730.96,3372.55,Rail,1,4.78,0.2091,29.38,0,0,3.3,0
202,20240612,5048,3001,7056.0,10498.62,7,89.97,87.64,Sea Freight,2192,3258.86,3487.64,Ship,1,4.79,0.2088,13.05,0,1,10.03,0
550,20240612,5099,3243,,5093.27,3,95.59,98.09,Standard Ground,2729,1394.09,506.12,Rail,1,1.87,0.5358,37.9,0,0,4.41,0
242,20240613,5056,3249,,27058.66,1,95.19,98.27,Expedited,2191,6748.85,3116.46,Air,1,12.35,0.081,91.29,0,0,4.81,0
981,20240613,5068,3213,7004.0,10297.56,3,96.93,99.94,Standard Ground,2623,2834.82,2542.68,Rail,1,3.93,0.2547,36.43,0,0,3.07,0
356,20240613,5099,3093,7031.0,16902.35,4,94.89,98.51,Standard Ground,2854,5165.76,4563.05,Rail,1,5.92,0.1689,29.73,0,0,5.11,0
868,20240613,5100,3232,7005.0,12619.26,2,94.3,96.03,Standard Ground,2831,4393.58,1704.83,Truck,1,4.46,0.2243,58.98,0,0,5.7,0
535,20240614,5066,3144,,18396.26,2,93.64,90.26,Standard Ground,2285,4396.79,5143.22,Truck,1,8.05,0.1242,47.6,0,0,6.36,0
76,20240614,5094,3051,7057.0,32508.24,2,95.54,91.38,Expedited,2481,7677.92,4521.66,Air,1,13.1,0.0763,51.69,0,0,4.46,0
61,20240615,5038,3141,7017.0,7112.56,6,88.91,87.6,Sea Freight,2012,2056.61,2207.56,Ship,1,3.54,0.2829,13.97,0,1,11.09,0
349,20240616,5074,3140,,25644.8,2,94.6,96.83,Standard Ground,2918,6638.43,5830.95,Truck,1,8.79,0.1138,60.79,0,0,5.4,0
259,20240617,5051,3094,7119.0,30173.83,3,93.43,90.3,Standard Ground,2411,10058.2,9627.04,Truck,1,12.52,0.0799,33.49,0,0,6.57,0
355,20240617,5068,3166,7152.0,24356.62,2,93.48,90.31,Standard Ground,2866,6466.0,5657.92,Truck,1,8.5,0.1177,59.71,0,0,6.52,0
852,20240618,5025,3200,,8152.33,7,87.48,87.51,Sea Freight,2712,1961.48,1733.5,Ship,1,3.01,0.3327,16.14,0,1,12.52,0
790,20240618,5040,3037,7081.0,24948.96,6,89.1,92.1,Sea Freight,2513,6334.4,8671.7,Ship,1,9.93,0.1007,17.45,0,1,10.9,0
501,20240618,5075,3173,,13463.68,2,93.65,93.11,Standard Ground,2691,5074.95,2104.93,Truck,1,5.0,0.1999,56.06,0,0,6.35,0
930,20240618,5078,3060,,26004.98,3,94.35,97.84,Standard Ground,2425,9203.18,8572.93,Intermodal,1,10.72,0.0933,33.68,0,0,5.65,0
959,20240618,5091,3250,7197.0,10609.19,3,94.37,98.77,Standard Ground,2516,2795.03,1985.65,Intermodal,1,4.22,0.2372,34.94,0,0,5.63,0
416,20240619,5002,3055,7066.0,54290.0,2,94.41,95.75,International Air,2944,17323.23,6972.08,Air,1,18.44,0.0542,61.33,1,1,5.59,0
955,20240619,5012,3216,,42321.79,5,88.35,89.2,Sea Freight,1917,12735.52,20681.0,Ship,1,22.08,0.0453,15.98,0,1,11.65,0
989,20240619,5023,3021,,6039.16,6,90.4,89.53,Sea Freight,2162,2366.32,1608.43,Ship,0,2.79,0.358,15.01,0,1,9.6,1
997,20240619,5034,3145,,6707.27,6,88.26,92.0,Sea Freight,2836,1813.06,1159.06,Ship,1,2.37,0.4228,19.69,0,1,11.74,0
472,20240619,5098,3070,7015.0,9902.2,2,95.44,96.68,Standard Ground,2640,2593.92,1616.07,Intermodal,0,3.75,0.2666,55.0,0,0,4.56,1
214,20240620,5016,3172,,35325.58,6,89.43,93.68,Sea Freight,2403,8404.55,13437.68,Ship,1,14.7,0.068,16.69,0,1,10.57,0
274,20240620,5044,3036,,12523.49,7,90.8,94.67,Sea Freight,2288,4706.2,4282.26,Ship,1,5.47,0.1827,13.62,0,1,9.2,0
254,20240621,5003,3204,,65631.05,2,93.68,93.62,International Air,2051,17838.24,21024.73,Air,1,32.0,0.0313,42.73,1,1,6.32,0
141,20240621,5006,3139,7149.0,26870.31,6,91.23,94.77,Sea Freight,2211,10011.5,10862.27,Ship,1,12.15,0.0823,15.35,0,1,8.77,0
963,20240622,5023,3239,7051.0,23877.31,6,89.24,90.0,Sea Freight,2122,8844.0,9904.61,Ship,0,11.25,0.0889,14.74,0,1,10.76,1
751,20240622,5055,3162,7016.0,31435.9,1,95.68,91.41,Expedited,2015,6447.82,6784.89,Air,0,15.6,0.0641,83.96,0,0,4.32,1
210,20240622,5064,3257,,24477.27,2,93.67,94.89,Standard Ground,2400,6178.76,8089.57,Intermodal,1,10.2,0.0981,50.0,0,0,6.33,0
582,20240623,5055,3059,7189.0,17702.92,2,94.5,98.6,Standard Ground,2843,4150.45,3368.71,Truck,1,6.23,0.1606,59.23,0,0,5.5,0
971,20240623,5089,3084,7007.0,17232.13,3,94.85,98.96,Standard Ground,2956,6869.19,3784.88,Intermodal,1,5.83,0.1715,41.06,0,0,5.15,0
458,20240624,5058,3034,7002.0,13748.71,6,89.46,90.53,Sea Freight,2743,4148.82,3692.3,Ship,1,5.01,0.1995,19.05,0,1,10.54,0
917,20240624,5076,3215,,19893.25,3,94.47,92.24,Standard Ground,2109,5820.3,7370.46,Intermodal,0,9.43,0.106,29.29,0,0,5.53,1
386,20240625,5004,3014,,19335.12,2,93.82,90.29,Standard Ground,2371,5237.93,6074.48,Intermodal,1,8.15,0.1226,49.4,0,0,6.18,0
689,20240625,5016,3041,7023.0,60712.09,2,93.66,96.08,International Air,2191,18229.65,16287.22,Air,1,27.71,0.0361,45.65,1,1,6.34,0
344,20240625,5028,3258,7175.0,7317.2,7,89.35,92.66,Sea Freight,2083,1594.22,2267.63,Ship,1,3.51,0.2847,12.4,0,1,10.65,0
58,20240625,5081,3269,7143.0,23944.87,2,96.55,92.05,Standard Ground,2213,6620.68,9309.71,Rail,1,10.82,0.0924,46.1,0,0,3.45,0
776,20240626,5007,3264,7030.0,34419.12,6,89.46,90.63,Sea Freight,2545,8768.07,12342.49,Ship,1,13.52,0.0739,17.67,0,1,10.54,0
646,20240626,5013,3231,7090.0,27282.37,6,90.54,88.18,Sea Freight,2519,9550.32,9666.99,Ship,1,10.83,0.0923,17.49,0,1,9.46,0
17,20240626,5029,3110,7127.0,20261.21,6,89.06,86.07,Sea Freight,2218,7911.48,7951.15,Ship,1,9.13,0.1095,15.4,0,1,10.94,0
675,20240626,5048,3111,,28488.16,3,94.6,98.55,Standard Ground,2726,10260.41,9049.24,Rail,1,10.45,0.0957,37.86,0,0,5.4,0
568,20240626,5057,3161,,8847.66,2,96.0,95.73,Standard Ground,2592,2531.61,1322.97,Intermodal,1,3.41,0.293,54.0,0,0,4.0,0
418,20240626,5089,3011,7039.0,9170.91,6,89.22,85.77,Sea Freight,2507,3187.8,2390.16,Ship,1,3.66,0.2734,17.41,0,1,10.78,0
538,20240627,5064,3284,,21640.39,2,93.72,93.03,Standard Ground,2127,6317.11,7257.86,Truck,1,10.17,0.0983,44.31,0,0,6.28,0
370,20240627,5067,3255,7139.0,29883.35,2,93.75,93.43,Standard Ground,2605,8102.78,9382.3,Intermodal,1,11.47,0.0872,54.27,0,0,6.25,0
706,20240627,5079,3041,,13709.67,7,90.74,87.26,Sea Freight,2970,3742.39,3372.18,Ship,1,4.62,0.2166,17.68,0,1,9.26,0
531,20240627,5088,3003,7177.0,33945.07,2,92.5,90.55,International Air,2433,12991.42,2437.62,Air,1,13.95,0.0717,50.69,1,1,7.5,0
956,20240628,5008,3293,,28780.62,6,87.98,91.49,Sea Freight,2276,8383.16,11412.91,Ship,1,12.65,0.0791,15.81,0,1,12.02,0
73,20240628,5012,3123,7124.0,16290.75,6,88.19,90.11,Sea Freight,2002,6300.12,6904.22,Ship,1,8.14,0.1229,13.9,0,1,11.81,0
818,20240628,5071,3155,7029.0,33324.26,2,94.76,95.11,Standard Ground,2756,10657.38,9926.81,Intermodal,1,12.09,0.0827,57.42,0,0,5.24,0
341,20240629,5008,3195,7013.0,61619.29,3,93.67,93.01,International Air,2369,24642.12,14710.15,Air,1,26.01,0.0384,32.9,1,1,6.33,0
857,20240629,5010,3100,7014.0,63353.78,6,88.32,90.51,Sea Freight,2526,23738.04,23802.47,Ship,1,25.08,0.0399,17.54,0,1,11.68,0
795,20240629,5035,3187,7113.0,24096.73,7,88.0,91.8,Sea Freight,2180,5899.44,9812.69,Ship,1,11.05,0.0905,12.98,0,1,12.0,0
461,20240629,5045,3061,7107.0,21366.19,2,93.96,90.45,Standard Ground,2630,8183.71,5398.56,Truck,1,8.12,0.1231,54.79,0,0,6.04,0
236,20240629,5065,3120,7162.0,28767.57,3,93.39,97.9,Standard Ground,2735,8058.39,7738.31,Truck,1,10.52,0.0951,37.99,0,0,6.61,0
146,20240630,5023,3102,7162.0,23950.06,6,89.41,91.95,Sea Freight,2666,4897.89,7779.06,Ship,1,8.98,0.1113,18.51,0,1,10.59,0
579,20240630,5074,3044,7132.0,15600.76,8,89.68,89.72,Sea Freight,2926,5047.39,4154.15,Ship,1,5.33,0.1876,15.24,0,1,10.32,0
345,20240701,5035,3249,7084.0,21228.56,6,89.8,92.58,Sea Freight,2122,6021.93,8701.77,Ship,1,10.0,0.1,14.74,0,1,10.2,0
260,20240701,5045,3275,7100.0,15343.76,2,93.66,91.78,Expedited,2004,5161.34,4752.86,Truck,1,7.66,0.1306,41.75,0,0,6.34,0
91,20240701,5050,3127,7178.0,10362.72,2,95.44,96.44,Standard Ground,2389,2546.71,2872.9,Rail,1,4.34,0.2305,49.77,0,0,4.56,0
770,20240701,5099,3016,,9207.92,6,90.58,90.17,Sea Freight,2443,3336.04,2578.38,Ship,1,3.77,0.2653,16.97,0,1,9.42,0
232,20240702,5007,3257,,36895.2,7,88.91,86.07,Sea Freight,2095,10270.62,16455.59,Ship,1,17.61,0.0568,12.47,0,1,11.09,0
430,20240702,5051,3189,7099.0,22562.25,3,94.32,90.03,Standard Ground,2816,5450.36,5973.47,Intermodal,1,8.01,0.1248,39.11,0,0,5.68,0
88,20240702,5064,3236,7079.0,21668.45,3,92.75,89.65,Expedited,2672,4560.73,5171.23,Truck,1,8.11,0.1233,37.11,0,0,7.25,0
990,20240703,5082,3072,7073.0,9137.32,2,98.01,97.87,Standard Ground,2182,2282.97,2725.16,Rail,1,4.19,0.2388,45.46,0,0,1.99,0
893,20240703,5099,3190,7064.0,7267.87,2,95.28,93.41,Standard Ground,2223,2792.05,569.31,Truck,1,3.27,0.3059,46.31,0,0,4.72,0
855,20240704,5027,3232,,5552.84,7,88.68,90.98,Sea Freight,2060,1827.81,1496.67,Ship,1,2.7,0.371,12.26,0,1,11.32,0
737,20240704,5042,3150,7195.0,9879.71,7,91.0,91.77,Sea Freight,2196,3775.91,3272.43,Ship,1,4.5,0.2223,13.07,0,1,9.0,0
131,20240704,5063,3040,7015.0,18651.0,7,89.4,93.55,Sea Freight,2232,6652.06,7110.67,Ship,1,8.36,0.1197,13.29,0,1,10.6,0
710,20240705,5025,3144,,25919.6,7,89.03,92.08,Sea Freight,2845,9199.0,7959.56,Ship,1,9.11,0.1098,16.93,0,1,10.97,0
683,20240706,5056,3216,,9649.47,2,95.11,91.43,Standard Ground,2504,2805.87,1736.3,Intermodal,1,3.85,0.2595,52.17,0,0,4.89,0
