RetailID,DateKey,StoreID,ProductID,SKU_Availability_Pct,OOS_Rate_Pct,Cooler_Functional_Pct,Planogram_Compliance_Pct,Shelf_Share_Pct,Product_Placement,Price_Compliance,Promotion_Execution,Store_Audit_Score
4197,20241018,9391,1176,96.37,1.93,99.9,94.82,15.37,Top Shelf,1,1,89.0
4198,20240423,9858,1138,97.75,3.26,98.18,94.67,12.71,Top Shelf,1,1,89.0
4199,20240912,9717,1075,96.64,2.84,98.83,90.36,14.91,Waist Level,1,1,88.0
4200,20240513,9693,1195,94.6,5.49,99.4,95.37,11.66,Bottom Shelf,1,1,88.0
4201,20241130,9090,1102,98.86,1.14,99.05,99.9,18.39,Top Shelf,1,1,91.0
4202,20240220,9874,1033,97.39,2.37,99.9,93.32,16.33,Top Shelf,1,1,89.0
4203,20240831,9567,1009,97.95,2.61,99.9,93.81,13.89,Top Shelf,1,1,89.0
4204,20240613,9611,1041,96.22,1.66,99.45,97.69,16.54,Waist Level,1,1,90.0
4205,20240627,9289,1083,94.62,5.57,97.62,91.16,15.92,Checkout,1,1,87.0
4206,20240324,9489,1137,95.67,4.51,98.89,91.45,13.35,Eye Level,1,1,88.0
4207,20241115,9618,1189,93.38,5.16,97.65,94.35,13.83,Eye Level,1,1,88.0
4208,20240811,9225,1164,96.05,3.33,99.78,92.83,15.02,Bottom Shelf,1,1,88.0
4209,20240411,9797,1159,95.15,6.05,98.4,93.31,14.81,Bottom Shelf,1,1,88.0
4210,20241203,9578,1090,94.71,4.28,98.88,94.82,13.8,Bottom Shelf,1,1,88.0
4211,20240327,9442,1118,98.01,4.16,99.9,98.16,14.37,Waist Level,1,1,90.0
4212,20240116,9821,1006,99.22,1.11,99.9,94.96,16.72,Checkout,1,1,90.0
4213,20240412,9246,1179,98.46,1.46,99.9,97.13,17.16,Top Shelf,1,1,91.0
4214,20240221,9940,1142,97.2,1.52,99.9,99.6,15.76,Waist Level,1,1,91.0
4215,20240518,9855,1094,95.57,3.46,99.51,92.63,17.38,Waist Level,1,1,88.0
4216,20240830,9059,1003,95.15,3.62,99.3,90.38,15.5,Top Shelf,1,0,85.0
4217,20241108,9473,1143,95.97,5.68,99.9,95.26,17.43,Waist Level,1,0,86.0
4218,20240825,9488,1184,95.33,5.83,97.73,95.47,13.42,Checkout,1,1,88.0
4219,20240513,9365,1147,93.09,5.87,98.52,90.61,12.57,Eye Level,1,0,84.0
4220,20241128,9414,1064,97.78,3.78,99.9,93.82,19.7,Top Shelf,1,1,90.0
4221,20241106,9549,1118,93.35,7.18,96.38,90.61,19.3,Waist Level,1,1,87.0
4222,20240702,9270,1156,97.4,2.57,99.9,98.54,19.82,Bottom Shelf,1,1,91.0
4223,20240906,9854,1173,96.86,2.4,99.9,93.73,20.86,Eye Level,1,1,90.0
4224,20240507,9383,1056,97.4,3.34,99.86,95.71,16.63,Waist Level,1,1,90.0
4225,20240330,9915,1088,95.29,3.94,99.06,92.39,13.58,Eye Level,1,1,88.0
4226,20240204,9223,1045,98.36,2.19,99.9,96.24,17.38,Top Shelf,1,1,90.0
4227,20241204,9920,1059,99.49,0.24,99.9,99.0,11.01,Eye Level,1,1,91.0
4228,20241104,9333,1175,97.51,2.89,99.9,93.47,13.35,Waist Level,1,1,89.0
4229,20240326,9013,1164,96.45,1.45,98.81,95.78,14.4,Checkout,1,1,89.0
4230,20240607,9037,1110,93.36,4.04,95.44,91.84,20.03,Checkout,1,1,87.0
4231,20240517,9004,1023,99.41,1.59,99.9,93.41,15.51,Eye Level,1,1,90.0
4232,20240916,9627,1103,96.32,5.05,96.79,92.72,10.87,Waist Level,1,1,88.0
4233,20240527,9609,1098,96.34,5.42,97.38,89.61,8.21,Top Shelf,1,1,87.0
4234,20241021,9103,1036,97.93,2.19,99.9,95.8,17.03,Eye Level,1,1,90.0
4235,20240620,9715,1163,96.46,3.26,97.39,90.95,14.94,Top Shelf,1,0,85.0
4236,20240627,9269,1181,92.05,8.53,96.81,91.71,12.98,Eye Level,1,1,86.0
4237,20241122,9891,1167,98.62,2.03,99.9,94.13,14.33,Eye Level,1,1,90.0
4238,20240125,9220,1170,98.7,0.37,99.9,99.9,12.99,Top Shelf,1,1,91.0
4239,20240325,9584,1017,97.13,1.35,99.9,94.17,16.98,Bottom Shelf,1,1,89.0
4240,20240717,9414,1098,96.35,3.23,97.56,93.83,10.89,Eye Level,0,1,87.0
4241,20240503,9377,1129,93.93,4.34,97.48,91.77,15.75,Bottom Shelf,1,1,87.0
4242,20240530,9216,1077,99.64,0.12,99.9,96.9,12.81,Bottom Shelf,1,1,90.0
4243,20241125,9301,1055,97.36,2.61,99.9,95.34,20.42,Top Shelf,1,1,90.0
4244,20240422,9839,1109,93.14,6.91,96.28,91.51,16.05,Waist Level,1,1,87.0
4245,20241106,9662,1143,95.67,3.43,99.9,94.77,10.81,Top Shelf,1,0,85.0
4246,20240130,9097,1130,95.9,3.64,96.76,94.03,15.42,Bottom Shelf,1,1,88.0
4247,20240325,9189,1052,94.13,5.24,97.63,91.42,15.37,Eye Level,1,1,87.0
4248,20240426,9425,1056,96.91,3.34,98.1,91.77,10.09,Checkout,1,1,88.0
4249,20240816,9770,1126,99.06,0.82,99.6,99.9,13.61,Checkout,1,1,91.0
4250,20241113,9805,1166,95.9,4.35,99.19,92.62,14.77,Eye Level,1,0,85.0
4251,20240916,9032,1009,99.54,0.64,99.9,97.35,13.88,Bottom Shelf,1,0,88.0
4252,20240408,9516,1063,98.45,1.28,99.9,98.39,9.98,Waist Level,1,1,90.0
4253,20240107,9599,1169,95.99,4.95,98.05,92.43,20.07,Checkout,1,1,89.0
4254,20240928,9183,1138,98.55,2.92,99.55,95.37,14.96,Bottom Shelf,1,1,90.0
4255,20240828,9675,1067,95.61,3.53,99.9,92.75,16.65,Checkout,1,1,89.0
4256,20240209,9239,1188,92.74,8.22,95.89,89.3,10.58,Checkout,1,1,85.0
4257,20241002,9008,1185,95.53,5.65,98.5,95.17,17.03,Bottom Shelf,1,1,89.0
4258,20240827,9507,1093,95.89,4.6,99.1,93.27,14.22,Waist Level,1,1,88.0
4259,20241002,9550,1116,96.64,1.86,99.9,99.05,17.06,Top Shelf,1,1,90.0
4260,20240802,9642,1148,95.91,3.37,99.9,98.19,11.54,Top Shelf,1,1,89.0
4261,20241019,9274,1022,99.9,1.27,99.9,93.08,22.54,Top Shelf,1,1,90.0
4262,20241117,9958,1060,98.51,2.31,98.93,92.19,11.82,Checkout,1,0,86.0
4263,20240204,9694,1187,96.12,4.88,96.99,95.7,18.24,Checkout,1,1,89.0
4264,20240411,9349,1158,91.12,7.86,98.33,91.16,7.49,Eye Level,1,1,86.0
4265,20240102,9344,1139,95.23,4.05,98.68,94.74,11.27,Checkout,1,1,88.0
4266,20240522,9233,1095,97.52,3.15,99.9,95.06,16.27,Waist Level,0,1,89.0
4267,20241002,9710,1147,97.27,2.48,99.9,99.16,13.18,Bottom Shelf,1,1,90.0
4268,20240805,9614,1099,96.23,4.15,99.43,93.91,15.4,Eye Level,1,1,89.0
4269,20240601,9310,1130,99.9,0.1,99.9,99.59,16.8,Bottom Shelf,1,1,92.0
4270,20240307,9260,1060,99.9,0.1,99.9,99.43,11.03,Top Shelf,1,1,91.0
4271,20240920,9830,1166,99.75,0.1,99.9,98.53,11.03,Waist Level,1,1,91.0
4272,20240109,9172,1189,95.71,4.04,97.7,97.66,17.91,Waist Level,1,1,89.0
4273,20240228,9791,1051,97.93,2.14,99.56,94.63,10.62,Top Shelf,1,1,89.0
4274,20240418,9518,1126,95.98,3.76,98.68,93.78,12.0,Bottom Shelf,1,1,88.0
4275,20240613,9572,1074,99.9,0.97,99.9,97.18,16.54,Waist Level,1,1,91.0
4276,20240506,9772,1029,98.87,0.79,99.9,95.91,21.92,Checkout,1,1,91.0
4277,20240820,9872,1138,96.87,2.07,99.9,96.34,9.94,Checkout,1,1,89.0
4278,20240426,9189,1130,94.79,6.09,96.69,91.05,15.37,Waist Level,1,1,87.0
4279,20240728,9083,1105,96.02,3.93,98.76,96.95,21.7,Bottom Shelf,1,1,90.0
4280,20240614,9162,1025,99.26,0.4,99.9,97.15,9.77,Top Shelf,1,0,87.0
4281,20241004,9286,1135,98.28,1.34,99.9,98.97,13.5,Bottom Shelf,1,1,91.0
4282,20240118,9193,1177,96.15,2.68,99.56,95.28,18.53,Eye Level,1,1,89.0
4283,20240331,9440,1148,99.27,1.09,99.9,98.99,13.35,Bottom Shelf,1,1,91.0
4284,20240903,9564,1019,98.13,1.97,99.9,95.02,17.94,Bottom Shelf,1,1,90.0
4285,20240701,9565,1131,94.63,4.84,98.81,91.89,13.69,Eye Level,1,1,87.0
4286,20241117,9732,1109,99.7,2.75,99.9,95.81,20.12,Top Shelf,1,1,91.0
4287,20241119,9088,1013,99.38,1.57,99.9,94.44,14.8,Eye Level,1,1,90.0
4288,20241019,9778,1170,99.9,2.19,99.81,94.89,8.31,Bottom Shelf,1,1,89.0
4289,20240806,9283,1083,96.04,2.55,99.9,93.49,11.47,Checkout,1,1,88.0
4290,20240705,9924,1133,95.15,3.36,97.66,95.07,13.39,Bottom Shelf,1,1,88.0
4291,20240217,9166,1052,99.22,0.82,99.9,98.45,11.88,Waist Level,1,1,91.0
4292,20240220,9768,1085,96.92,3.26,97.19,93.49,15.72,Bottom Shelf,1,1,88.0
4293,20240807,9408,1062,97.1,3.49,99.9,94.51,14.31,Waist Level,1,1,89.0
4294,20240526,9078,1090,97.24,2.7,99.9,96.06,17.14,Waist Level,1,1,90.0
4295,20240411,9461,1098,99.17,2.66,99.77,97.32,18.05,Top Shelf,1,1,91.0
4296,20240103,9371,1094,95.94,3.14,99.9,96.74,13.49,Bottom Shelf,1,1,89.0
4297,20241014,9805,1064,95.82,3.92,99.9,92.19,10.77,Top Shelf,1,1,88.0
4298,20240520,9110,1199,95.53,2.58,99.75,98.28,14.95,Checkout,1,1,90.0
4299,20241109,9293,1017,99.06,0.19,99.9,95.37,15.46,Checkout,1,1,90.0
4300,20241022,9036,1106,97.16,2.34,99.4,99.29,13.82,Eye Level,1,1,90.0
4301,20240622,9164,1026,99.24,1.04,99.25,94.8,15.77,Top Shelf,1,1,90.0
4302,20240117,9633,1062,96.59,1.89,99.9,95.41,8.35,Bottom Shelf,1,1,89.0
4303,20241026,9089,1041,96.45,3.99,97.36,92.13,12.0,Eye Level,1,1,88.0
4304,20241106,9087,1167,96.21,3.8,97.88,90.34,15.24,Top Shelf,1,1,88.0
4305,20240610,9122,1051,98.57,2.42,99.9,96.3,18.34,Eye Level,1,1,90.0
4306,20240901,9788,1191,92.99,4.13,98.29,96.07,16.0,Eye Level,1,1,88.0
4307,20240924,9058,1094,94.86,3.86,98.54,94.41,13.24,Checkout,1,1,88.0
4308,20241024,9626,1044,97.52,1.66,99.9,98.77,9.38,Bottom Shelf,1,1,90.0
4309,20240216,9539,1038,96.14,4.28,99.31,90.46,14.48,Checkout,1,1,88.0
4310,20240615,9711,1015,97.63,0.81,99.9,96.03,16.93,Bottom Shelf,1,1,90.0
4311,20240305,9084,1021,97.85,2.33,99.9,92.84,15.41,Bottom Shelf,1,1,89.0
4312,20240331,9504,1075,99.87,2.83,99.9,94.64,8.14,Eye Level,1,1,89.0
4313,20240828,9641,1009,98.51,1.17,99.9,94.95,16.59,Bottom Shelf,1,0,87.0
4314,20240824,9478,1168,97.93,2.05,99.8,95.83,13.52,Waist Level,1,1,90.0
4315,20240518,9909,1079,95.23,4.28,98.07,91.14,15.8,Bottom Shelf,1,1,88.0
4316,20240410,9343,1023,98.65,0.47,99.9,96.56,20.8,Waist Level,1,1,91.0
4317,20241126,9091,1089,96.96,2.59,99.9,95.0,19.15,Top Shelf,1,1,90.0
4318,20240313,9625,1011,97.54,2.41,99.9,93.24,13.94,Bottom Shelf,1,1,89.0
4319,20241206,9027,1179,98.3,3.79,98.51,92.33,12.42,Bottom Shelf,1,0,86.0
4320,20240720,9193,1091,98.13,2.71,99.9,97.13,12.39,Bottom Shelf,1,1,90.0
4321,20240430,9541,1075,98.39,2.76,99.9,94.3,14.74,Bottom Shelf,1,1,90.0
4322,20241012,9707,1136,96.07,3.67,97.3,93.66,11.28,Waist Level,1,1,88.0
4323,20240820,9766,1186,95.33,4.82,99.9,98.4,11.5,Bottom Shelf,1,1,89.0
4324,20240322,9785,1046,96.75,4.51,98.53,89.31,12.43,Eye Level,1,1,87.0
4325,20240301,9503,1132,97.25,3.18,99.9,94.48,21.23,Eye Level,1,0,87.0
4326,20240916,9914,1087,95.43,4.05,97.66,94.58,14.08,Checkout,1,1,88.0
4327,20240102,9691,1127,97.79,2.91,98.79,96.36,15.23,Bottom Shelf,1,0,87.0
4328,20240804,9186,1055,99.15,0.78,99.9,98.62,14.72,Bottom Shelf,1,1,91.0
4329,20241102,9293,1044,97.96,1.72,99.9,94.6,17.06,Eye Level,0,1,89.0
4330,20240808,9384,1194,92.1,6.54,98.64,92.58,14.2,Eye Level,1,1,87.0
4331,20240512,9197,1060,98.14,3.33,99.2,95.21,15.54,Checkout,1,1,90.0
4332,20240118,9486,1158,98.01,3.29,99.9,97.37,11.15,Bottom Shelf,1,1,90.0
4333,20240601,9293,1001,99.48,1.85,99.9,94.71,16.78,Top Shelf,1,1,90.0
4334,20241206,9617,1079,95.76,3.03,99.12,92.12,13.46,Top Shelf,1,1,88.0
4335,20241116,9925,1064,97.85,3.4,99.52,92.13,8.68,Top Shelf,1,1,88.0
4336,20240220,9340,1067,99.9,0.1,99.9,98.67,9.98,Eye Level,1,1,91.0
4337,20240527,9842,1169,99.01,1.79,99.9,96.02,23.95,Bottom Shelf,1,1,91.0
4338,20240822,9848,1119,95.56,4.77,96.38,94.6,14.03,Bottom Shelf,1,1,88.0
4339,20240220,9504,1049,97.51,3.78,98.88,93.21,15.87,Checkout,1,1,89.0
4340,20241231,9252,1095,98.19,1.73,99.9,99.31,12.62,Bottom Shelf,1,1,91.0
4341,20240213,9193,1165,97.86,3.06,99.9,94.79,17.82,Eye Level,1,1,90.0
4342,20240601,9696,1069,99.9,0.1,99.9,99.78,11.61,Checkout,1,1,91.0
4343,20241016,9623,1158,95.17,5.14,99.21,93.84,14.3,Checkout,1,1,88.0
4344,20241226,9160,1150,97.06,2.6,99.9,99.9,15.59,Top Shelf,1,1,91.0
4345,20240426,9432,1083,96.09,2.59,99.9,96.01,13.12,Waist Level,1,1,89.0
4346,20240818,9332,1147,95.83,3.75,99.9,97.29,15.84,Eye Level,1,1,90.0
4347,20241021,9757,1130,96.2,4.08,98.72,92.76,19.81,Bottom Shelf,1,1,89.0
4348,20240421,9223,1187,95.94,4.83,99.29,94.55,12.52,Eye Level,1,1,89.0
4349,20240709,9368,1074,97.61,2.73,97.93,93.56,18.84,Bottom Shelf,1,1,89.0
4350,20240909,9635,1028,95.67,3.18,99.9,91.1,16.32,Eye Level,1,1,88.0
4351,20241211,9893,1199,94.42,5.89,98.38,93.78,21.38,Waist Level,1,1,89.0
4352,20240102,9184,1168,96.75,2.44,99.43,94.16,12.85,Checkout,1,1,89.0
4353,20240218,9794,1092,95.29,3.22,99.26,96.57,16.62,Checkout,1,1,89.0
4354,20240904,9619,1017,95.34,4.36,99.69,91.12,21.49,Waist Level,1,1,88.0
4355,20241003,9571,1166,98.17,2.25,99.81,97.09,14.2,Bottom Shelf,1,1,90.0
4356,20240804,9160,1182,99.9,2.44,99.9,98.36,8.52,Top Shelf,1,1,90.0
4357,20240428,9148,1084,97.75,3.09,99.84,95.25,16.11,Bottom Shelf,1,1,90.0
4358,20240608,9601,1100,97.82,2.89,99.9,95.32,14.15,Waist Level,1,1,90.0
4359,20240102,9479,1118,93.27,6.69,98.1,90.72,17.93,Waist Level,1,1,87.0
4360,20240704,9022,1138,96.21,1.83,99.81,96.03,19.44,Waist Level,1,1,90.0
4361,20240418,9094,1072,98.5,3.3,98.6,94.71,18.94,Bottom Shelf,1,1,90.0
4362,20240208,9181,1142,94.47,4.69,99.9,96.43,8.85,Bottom Shelf,1,1,88.0
4363,20241127,9607,1094,96.0,4.68,97.28,94.31,14.52,Bottom Shelf,0,1,87.0
4364,20241129,9120,1018,99.67,0.1,99.9,99.72,16.42,Eye Level,1,0,88.0
4365,20241227,9640,1059,99.9,0.27,99.9,98.47,11.85,Top Shelf,1,1,91.0
4366,20241211,9429,1067,94.74,5.01,98.25,91.62,12.67,Checkout,0,1,86.0
4367,20240215,9163,1004,96.21,1.0,99.9,95.22,16.59,Bottom Shelf,1,1,89.0
4368,20240805,9100,1021,99.9,0.1,99.9,98.43,17.12,Checkout,1,1,91.0
4369,20240724,9354,1117,95.85,4.57,99.14,93.07,21.49,Top Shelf,1,1,89.0
4370,20240815,9358,1175,95.74,1.85,97.72,96.57,15.66,Waist Level,1,1,89.0
4371,20240120,9073,1010,99.9,1.31,99.9,96.99,15.84,Checkout,1,1,91.0
4372,20240527,9782,1140,98.47,1.49,99.67,96.6,13.92,Top Shelf,1,1,90.0
4373,20240801,9907,1190,92.32,7.28,97.63,92.85,9.93,Bottom Shelf,1,1,86.0
4374,20240903,9771,1106,96.37,5.81,98.47,95.24,18.64,Bottom Shelf,1,1,89.0
4375,20240217,9678,1131,96.62,3.75,97.7,94.66,12.59,Bottom Shelf,1,1,88.0
4376,20240802,9113,1034,99.81,1.82,99.9,95.25,10.99,Top Shelf,1,1,90.0
4377,20240114,9519,1103,93.68,5.41,98.33,91.92,13.92,Bottom Shelf,1,1,87.0
4378,20240603,9419,1164,95.44,5.28,97.76,92.19,18.35,Checkout,1,1,88.0
4379,20240219,9826,1021,99.9,0.1,99.9,97.97,18.12,Top Shelf,1,1,91.0
4380,20240726,9545,1101,93.37,6.22,98.31,92.07,10.61,Top Shelf,1,1,87.0
4381,20240420,9764,1077,96.68,2.7,99.9,94.29,11.69,Eye Level,1,1,89.0
4382,20240320,9909,1166,95.21,5.58,97.99,90.83,16.77,Eye Level,1,0,85.0
4383,20241112,9608,1038,98.67,1.84,99.9,94.05,13.97,Eye Level,1,1,89.0
4384,20240131,9819,1053,95.1,4.91,96.77,91.67,13.94,Waist Level,1,1,87.0
4385,20240616,9686,1105,97.65,1.03,99.42,99.9,18.37,Checkout,1,1,91.0
4386,20240308,9834,1043,95.64,2.72,99.27,94.3,15.91,Checkout,1,1,89.0
4387,20241001,9990,1133,99.9,0.16,99.9,99.52,19.54,Top Shelf,0,1,91.0
4388,20241116,9944,1133,96.33,2.55,98.78,95.71,16.32,Checkout,0,1,88.0
4389,20240625,9509,1194,91.47,6.76,95.98,90.45,16.03,Waist Level,1,1,86.0
4390,20240312,9832,1026,98.85,1.68,99.9,98.09,12.6,Eye Level,1,1,90.0
4391,20241226,9323,1092,95.25,3.99,99.9,95.77,15.07,Eye Level,1,1,89.0
4392,20240821,9822,1035,97.76,1.65,99.9,95.56,17.5,Waist Level,1,1,90.0
4393,20240921,9032,1045,97.95,0.85,99.9,97.01,17.08,Waist Level,1,0,87.0
4394,20240728,9101,1187,97.9,3.18,99.64,95.31,15.66,Bottom Shelf,1,1,90.0
4395,20240422,9614,1050,96.42,2.71,99.33,93.6,15.06,Eye Level,1,1,89.0
4396,20241108,9622,1172,99.03,1.81,99.9,99.39,9.97,Waist Level,1,1,91.0
4397,20240601,9657,1054,97.71,3.19,99.9,93.26,17.8,Top Shelf,1,1,89.0
4398,20241122,9179,1034,96.21,3.38,99.59,92.84,12.71,Waist Level,1,1,88.0
4399,20240421,9552,1178,98.2,0.32,99.9,99.0,12.62,Checkout,1,1,90.0
4400,20240614,9062,1178,97.3,1.9,99.4,97.75,19.18,Waist Level,1,0,87.0
4401,20240621,9923,1076,97.95,2.28,99.3,93.18,14.95,Waist Level,1,0,86.0
4402,20240225,9586,1149,97.42,3.13,99.9,97.8,10.24,Top Shelf,1,1,90.0
4403,20240904,9939,1076,93.76,4.25,97.35,90.56,17.64,Top Shelf,1,1,87.0
4404,20240227,9553,1114,96.36,3.66,97.15,95.42,16.06,Top Shelf,1,1,89.0
4405,20240424,9603,1107,95.38,4.54,98.59,97.1,16.51,Checkout,1,1,89.0
4406,20241012,9141,1090,97.08,2.81,99.87,96.18,16.92,Top Shelf,0,1,89.0
4407,20240116,9856,1118,97.64,2.7,99.9,99.78,21.53,Bottom Shelf,1,1,91.0
4408,20241126,9943,1020,96.93,2.13,99.9,94.99,15.2,Top Shelf,1,1,89.0
4409,20240419,9243,1130,96.44,2.84,99.55,94.21,15.97,Checkout,1,0,86.0
4410,20240901,9780,1174,99.9,0.1,99.9,98.34,19.32,Top Shelf,1,1,91.0
4411,20241209,9108,1189,94.21,5.49,97.73,94.71,17.78,Waist Level,1,1,88.0
4412,20240401,9288,1145,95.36,5.37,98.82,93.97,17.16,Top Shelf,1,1,89.0
4413,20240123,9818,1069,98.12,2.41,99.9,95.28,14.45,Bottom Shelf,1,1,90.0
4414,20240219,9050,1168,99.9,0.57,99.9,98.36,10.43,Bottom Shelf,1,1,91.0
4415,20241226,9771,1181,95.15,4.78,99.86,95.72,17.29,Waist Level,1,1,89.0
4416,20240529,9209,1134,93.65,5.2,96.39,92.3,8.63,Eye Level,1,1,86.0
4417,20240427,9468,1040,98.48,1.77,99.9,97.03,19.11,Waist Level,1,0,88.0
4418,20240622,9930,1147,98.22,1.29,99.9,99.37,18.51,Eye Level,1,1,91.0
4419,20240925,9915,1068,95.88,4.08,99.52,91.61,17.09,Bottom Shelf,1,1,88.0
4420,20241123,9701,1131,99.6,2.75,99.9,97.37,14.84,Top Shelf,1,1,91.0
4421,20241029,9056,1059,99.57,0.62,99.9,99.42,13.85,Bottom Shelf,0,1,90.0
4422,20240927,9651,1192,94.88,4.37,99.73,96.81,16.11,Eye Level,1,1,89.0
4423,20241110,9147,1005,99.02,2.54,99.9,93.33,16.34,Top Shelf,1,1,90.0
4424,20240801,9939,1059,93.17,5.58,98.19,93.32,14.09,Waist Level,1,1,87.0
4425,20241003,9610,1182,97.63,3.07,99.9,97.07,12.92,Waist Level,0,0,86.0
4426,20240516,9913,1028,96.8,2.84,98.89,95.81,16.44,Eye Level,0,1,88.0
4427,20240419,9714,1078,97.94,2.87,99.61,95.43,12.56,Checkout,1,1,89.0
4428,20240816,9041,1093,96.23,3.03,99.06,95.49,15.42,Eye Level,1,1,89.0
4429,20240517,9319,1043,96.32,6.27,99.32,90.13,18.71,Waist Level,1,0,85.0
4430,20240209,9834,1082,95.96,3.94,97.87,93.48,15.92,Eye Level,1,0,85.0
4431,20240714,9220,1006,99.9,0.1,99.9,99.49,15.93,Eye Level,1,1,91.0
4432,20240429,9883,1169,95.6,2.66,99.9,93.09,15.65,Eye Level,1,1,88.0
4433,20240428,9118,1024,98.26,2.22,99.9,95.93,16.49,Checkout,1,1,90.0
4434,20240908,9955,1045,96.49,4.11,99.37,92.55,18.18,Bottom Shelf,1,1,89.0
4435,20240114,9522,1044,99.38,1.39,99.9,96.56,11.85,Waist Level,1,1,90.0
4436,20240820,9673,1073,97.09,1.81,99.16,93.83,12.69,Waist Level,1,1,89.0
4437,20240511,9391,1124,98.71,2.01,99.9,97.46,18.9,Waist Level,1,0,88.0
4438,20240507,9717,1128,94.41,4.44,98.19,91.68,7.75,Top Shelf,1,1,87.0
4439,20240308,9647,1140,96.43,3.71,98.18,92.77,20.81,Bottom Shelf,1,1,89.0
4440,20240815,9833,1137,95.04,3.62,99.59,96.35,18.8,Top Shelf,1,1,89.0
4441,20241117,9872,1180,99.42,0.82,99.9,98.68,13.79,Bottom Shelf,0,1,90.0
4442,20241230,9234,1060,96.94,3.97,99.9,94.13,18.64,Eye Level,1,1,89.0
4443,20240807,9592,1003,98.91,0.7,99.9,97.21,12.88,Eye Level,1,1,90.0
4444,20240624,9206,1185,96.59,3.67,99.9,97.3,17.26,Eye Level,1,1,90.0
4445,20241215,9850,1198,98.44,2.02,99.9,99.34,11.39,Checkout,1,1,90.0
4446,20241225,9576,1019,99.9,0.1,99.9,97.99,18.28,Checkout,1,1,91.0
4447,20241111,9621,1034,97.17,1.76,99.9,94.93,16.28,Top Shelf,1,1,89.0
4448,20240117,9802,1200,95.92,4.16,99.9,97.51,16.48,Top Shelf,1,1,90.0
4449,20240506,9885,1021,96.59,2.76,99.9,92.63,13.9,Eye Level,1,1,89.0
4450,20241017,9526,1044,97.86,0.1,99.9,96.63,12.73,Bottom Shelf,1,1,90.0
4451,20240504,9048,1169,98.96,2.32,99.82,96.04,10.03,Eye Level,1,1,90.0
4452,20241208,9817,1149,94.97,5.45,98.3,93.44,13.35,Checkout,1,1,88.0
4453,20240312,9866,1087,98.22,1.6,99.9,96.68,16.83,Eye Level,1,1,90.0
4454,20240323,9819,1075,96.99,4.52,98.32,91.74,9.41,Eye Level,1,1,88.0
4455,20240721,9478,1185,96.08,4.26,98.41,93.82,12.33,Eye Level,1,1,88.0
4456,20240822,9441,1002,99.9,1.43,99.9,96.17,12.25,Top Shelf,1,1,90.0
4457,20241222,9876,1121,98.41,0.42,99.9,98.78,9.74,Checkout,1,1,90.0
4458,20240625,9093,1056,96.23,2.19,99.1,96.34,18.01,Eye Level,1,1,90.0
4459,20241227,9883,1163,98.61,2.7,99.7,94.21,11.17,Top Shelf,1,1,89.0
4460,20241002,9614,1191,94.45,4.41,98.09,92.8,14.52,Eye Level,1,1,88.0
4461,20240319,9203,1132,96.3,2.88,98.34,94.85,16.48,Bottom Shelf,1,1,89.0
4462,20241207,9936,1044,97.55,0.94,99.9,97.57,14.36,Checkout,1,1,90.0
4463,20240411,9406,1075,99.61,1.42,99.9,97.91,12.39,Eye Level,1,1,91.0
4464,20240408,9475,1190,93.59,6.85,97.16,89.99,14.24,Bottom Shelf,1,1,86.0
4465,20241105,9428,1031,99.31,2.08,99.9,93.14,17.32,Waist Level,1,1,90.0
4466,20241117,9369,1145,94.16,5.77,97.82,91.54,16.43,Bottom Shelf,1,1,87.0
4467,20240201,9176,1025,99.9,0.1,99.9,97.89,15.91,Waist Level,1,1,91.0
4468,20240714,9874,1189,95.4,6.07,97.79,94.47,12.67,Bottom Shelf,1,1,88.0
4469,20240430,9291,1095,96.68,2.71,99.9,96.86,12.4,Eye Level,1,1,89.0
4470,20240314,9739,1162,95.43,5.99,98.46,90.46,8.16,Top Shelf,1,1,87.0
4471,20240430,9828,1136,96.21,3.24,97.48,95.27,17.12,Bottom Shelf,1,1,89.0
4472,20240204,9845,1107,95.95,6.03,99.3,92.89,19.35,Waist Level,1,0,86.0
4473,20240828,9221,1017,97.42,1.06,99.9,97.22,14.12,Top Shelf,1,1,90.0
4474,20240831,9753,1075,99.08,2.17,99.9,93.76,12.13,Waist Level,1,1,89.0
4475,20241018,9176,1035,99.9,0.1,99.9,97.13,12.84,Top Shelf,1,1,91.0
4476,20240512,9574,1091,98.19,3.38,99.81,93.44,14.82,Waist Level,1,1,89.0
4477,20240213,9199,1072,95.46,3.49,97.95,89.85,16.03,Top Shelf,1,1,87.0
4478,20241212,9302,1031,97.8,0.1,99.9,95.31,13.3,Eye Level,1,1,89.0
4479,20240215,9160,1011,99.33,0.1,99.9,97.22,13.87,Top Shelf,1,1,90.0
4480,20241025,9964,1095,95.45,4.3,98.66,92.69,17.42,Top Shelf,1,1,88.0
4481,20241018,9892,1001,98.65,0.1,99.9,96.32,19.16,Top Shelf,1,1,91.0
4482,20240314,9932,1070,97.3,0.82,99.9,95.65,14.98,Top Shelf,1,1,90.0
4483,20241011,9681,1117,96.51,4.0,99.9,94.85,17.24,Bottom Shelf,1,1,89.0
4484,20240729,9635,1089,95.36,5.35,98.66,91.61,11.77,Checkout,1,1,87.0
4485,20240722,9594,1066,96.48,1.9,99.01,95.04,13.03,Bottom Shelf,1,1,89.0
4486,20240303,9324,1088,98.12,3.53,98.95,95.67,13.35,Checkout,1,1,89.0
